Provider_ID,SSPS,License_ID,License_Cert,Authority,Name,License_Starts,License_Expires,Phone,Email,Capacity,Ages,AgeFromMonths,AgeToMonths,EarlyAchieversStatus,Addr1,Addr2,Addr3,City,State,Zip,County,ServiceArea,Latitude,Longitude
1095217,946768,947708,Licensed,DEL,St. Rose School,8/24/2017,2/21/2018,3605776760,cstrader@strose-school.org,30,3 years to 5 years 11 months,36,71,Not Enrolled,720 - 26th Avenue,,,Longview,WA,98632,Cowlitz,Region 3 Southwest,46.1320547,-122.9530084
197531,316053,890706,Licensed,DEL,STANTON ALTERNATIVE,7/7/1998,,5095731221,phillips.terri@yakimaschools.org,24,1 month to 4 years,1,48,Level 3,802 River Road,,,Yakima,WA,98902,Yakima,Region 2 Northwest,46.6179329,-120.5217345
260333,672447,1009728,Licensed,DEL,STARBRIGHT EARLY LEARNING CENTER,8/15/2002,,4255145972,jalaniz@starbrightearlylearningcenter.com,157,3 months to 13 years,3,156,Level 3,607 SE EVERETT MALL WAY STE 13,,,EVERETT,WA,98208,Snohomish,Region 2 Northwest,47.91027,-122.224295
450918,336877,741675,Licensed,DEL,STARS EARLY LEARNING CENTER LLC,10/3/2009,,5098773000,Stars.ELC@gmail.com,79,1 month to 13 years,1,156,"Participating, not yet rated",450 W Wapato Road,,,Wapato,WA,98951,Yakima,Region 1 Eastern,46.4479684,-120.4407088
1162215,18587,1018797,Licensed,DEL,Stars Of Abraham Christian Learning Center,2/24/2017,,2538525144,linda@hillsidechurchkent.com,48,1 month to 12 years,1,144,"Participating, not yet rated",930 E JAMES ST,,,Kent,WA,98031,King,Region 4 South King Co,47.38609,-122.2218606
1188247,989757,930732,Licensed,DEL,Stellar Montessori Academy,8/17/2017,2/14/2018,4254454428,stellarmontessoriacademy@gmail.com,30,2 years 6 months to 10 years,30,120,Not Enrolled,2015 Richards Rd,,,Bellevue,WA,98005,King,Region 2 Northwest,47.592218,-122.1646985
800159,420185,1088676,Licensed,DEL,Stepping Stone Christian School and Childcare,2/26/2014,,5099240776,jenng.steppingstone@gmail.com,142,1 month to 13 years,1,156,Level 3,Stepping Stone Christian School,23306 E Mission Ave,,Liberty Lake,WA,99019,Spokane,Region 1 Eastern,47.6707333,-117.0918766
5206,137651,796734,Licensed,DEL,STEPPING STONES CC CENTER,3/28/1995,,5095751609,ststccwa@aol.com,92,1 month to 13 years,1,156,"Participating, not yet rated",1623 S 7TH AVE,,,YAKIMA,WA,98902,Yakima,Region 2 Northwest,46.5748974,-120.5160668
267897,666644,771691,Licensed,DEL,Stepping Stones Montessori Inc,9/2/2003,,2539877239,ssmontessori@gmail.com,105,1 month to 12 years 11 months,1,155,"Participating, not yet rated",Stepping Stones Montessori Inc,1644 Gault Street,Jody Bosmans,Sumner,WA,98390,Pierce,Region 3 Southwest,47.1926056,-122.2331467
1188261,16275,1084680,Licensed,DEL,Stevenson at Bellewood - Bellevue School District,7/1/2017,6/30/2018,4254564808,elp@bsd405.org,80,3 years to 13 years,36,156,"Participating, not yet rated",301 151st PL NE,,,Bellevue,WA,98007,King,Region 2 Northwest,47.6122616,-122.1386016
60811,722780,651655,Payment Only,Tribal,STILLAGUAMISH TRIBE,12/31/1989,,3603615762,swhite@stillaguamish.com,12,1 month to 13 years,1,156,Not Enrolled,24308 55th Ave NE,,,Arlington,WA,98223,Snohomish,Region 2 Northwest,48.216662,-122.1557739
128615,514914,667725,Licensed,DEL,STROUM JEWISH COMMUNITY CENTER,2/21/1991,,2062327115,EsteeG@sjcc.org,206,1 month to 6 years,1,72,Not Enrolled,3801 E MERCER WAY,,,MERCER ISLAND,WA,98040,King,Region 2 Northwest,47.575577,-122.20782
190851,93164,745659,Licensed,DEL,SUGAR-N-SPICE DAYCARE,4/1/1998,,3604460597,kidzrus1@msn.com,37,1 month to 10 years 11 months,1,131,Level 3,201 CENTER STREET,,,RAINIER,WA,98576,Thurston,Region 3 Southwest,46.887312,-122.688128
663951,62910,681717,Licensed,DEL,Sugas Place Childcare and Enrichment Center,5/25/2012,,5093287842,sugasplace@gmail.com,40,1 month to 13 years,1,156,"Participating, not yet rated",6102 N Wall,,,Spokane,WA,99205,Spokane,Region 1 Eastern,47.713574,-117.421613
307260,553837,744725,Licensed,DEL,SUGINOKO HORIZONS CHILDCARE,10/23/2006,,4254625426,shionkat@hotmail.com,31,12 months to 6 years,12,72,Not Enrolled,11501 NE 20TH ST,,,BELLEVUE,WA,98004,King,Region 2 Northwest,47.627652,-122.186637
1033222,905729,1009714,Licensed,DEL,Sukys Daycare Center,3/1/2016,,5097653400,sucedyusso@live.com,29,12 months to 13 years,12,156,"Participating, not yet rated",414 S Burress Ave,,,Moses Lake,WA,98837,Grant,Region 2 Northwest,47.108226,-119.304776
135227,312171,861667,Licensed,DEL,SUMMERSUN MONTESSORI,10/2/1992,,3604283510,summersunschool@msn.com,35,2 years 6 months to 7 years,30,84,Not Enrolled,1804 MARTIN RD,,,MOUNT VERNON,WA,98273,Skagit,Region 2 Northwest,48.437195,-122.291352
299053,589991,644738,Licensed,DEL,Sumner School District/BLHS/Panther Cubs,1/17/2006,,2536915017,pam_stoner@sumnersd.org,42,1 month to 5 years,1,60,"Participating, not yet rated",SSD: BLHS Panther Cubs LC,10920 199TH Avenue Ct E,Pamela Stoner/Stacey Webber,Bonney Lake,WA,98391,Pierce,Region 3 Southwest,47.1594872,-122.1690486
305637,724508,970678,Licensed,DEL,Sumner Valley Preschool,8/18/2006,,2539706119,sumnerpreschool@aol.com,35,12 months to 12 years 11 months,12,155,Level 3,Sumner Valley Preschool,432 Wood Avenue,Trisha Maygra,Sumner,WA,98390,Pierce,Region 3 Southwest,47.1976456,-122.2330723
806153,388194,922669,Licensed,DEL,Sumner Valley PS Toddler & 2's Program,4/14/2014,,2539706119,sumnerpreschool@aol.com,22,12 months to 3 years,12,36,Not Enrolled,Sumner Valley PS/Toddler & 2's,907 Ryan Ave,Trisha Maygra,Sumner,WA,98390,Pierce,Region 3 Southwest,47.2025253,-122.2391568
894223,665691,816824,Licensed,DEL,Sundance Infant/Toddler Center,1/30/2015,,4254517903,sundancekids@earthlink.net,24,3 months to 18 months,3,18,Not Enrolled,1836 114th Ave NE,,,Bellevue,WA,98004,King,Region 2 Northwest,47.626532,-122.187359
490923,179546,800786,Licensed,DEL,SUNDANCE PRESCHOOL & KINDERGARTEN II,5/3/2010,,4254536195,sundancekids@earthlink.net,91,3 months to 6 years,3,72,Not Enrolled,537 102ND AVE SE,,,Bellevue,WA,98004,King,Region 2 Northwest,47.6047914,-122.2040739
154829,671007,602762,Licensed,DEL,SUNDANCE PRESCHOOL CHILDCARE,8/23/1994,,4254624245,sundancekids@earthlink.net,38,12 months to 5 years,12,60,Not Enrolled,1844 114TH AVE NE,,,BELLEVUE,WA,98004,King,Region 2 Northwest,47.626751,-122.187358
909221,697317,745734,Licensed,DEL,Sunny World Early Care and Education,4/10/2015,,4255317586,sunnyworldschool@gmail.com,93,2 years 6 months to 6 years,30,72,"Participating, not yet rated",16007 NE 8th St. Suite 200,,,Bellevue,WA,98008,King,Region 2 Northwest,47.616462,-122.126732
332405,553711,642655,Licensed,DEL,SUNNYBROOK MONTESSORI,1/13/2009,,4253924087,info@sunnybrookmont.org,91,14 months to 6 years,14,72,Not Enrolled,1005 5TH AVE NW,,,ISSAQUAH,WA,98027,King,Region 2 Northwest,47.5409084,-122.0441983
27591,523856,907701,Licensed,DEL,SUNNYSIDE MONTESSORI,3/5/1993,,2067255756,sunnysidemontessoripreschool@gmail.com,22,3 years to 6 years,36,72,Not Enrolled,3939 S AMERICUS ST,,,SEATTLE,WA,98118,King,Region 4 South King Co,47.560023,-122.281615
1095372,954283,910959,Licensed,DEL,Sunnyside Preschool Center and Childcare,8/22/2016,,5093349097,beckie_mckee@msn.com,60,1 month to 13 years,1,156,Level 3,110 Old Wawawai Rd,,,Pullman,WA,99163,Whitman,Region 1 Eastern,46.7256494,-117.2063495
139414,627201,905793,Licensed,DEL,Sunrise Day Care Center,2/1/1993,,2538455236,rkbutzner@aol.com,26,12 months to 12 years,12,144,"Participating, not yet rated",12214 SHAW RD E.,,,PUYALLUP,WA,98374,Pierce,Region 3 Southwest,47.144976,-122.258922
961306,740951,902665,Licensed,DEL,Sunset Christian Preschool,7/1/2016,,2535642522,missmarty@sunsetchristianpreschool.com,85,3 years to 6 years,36,72,Not Enrolled,Sunset Christian Preschool,8101 27th Street W.,Marty Kelly,University Place,WA,98466,Pierce,Region 3 Southwest,47.2356898,-122.5458657
278696,109468,667956,Licensed,DEL,Sunshine & Rainbows Child Care Center,12/19/1991,,3603749340,shinton@concernedcitizenspnw.org,12,1 month to 12 years,1,144,Level 3,945 S FORKS AVENUE,,,FORKS,WA,98331,Clallam,Region 3 Southwest,47.9404505,-124.3859057
917194,656508,727672,Licensed,DEL,Sunshine & Rainbows Child Development Center,3/7/2015,,3603749340,shinton@concernedcitizenspnw.org,38,12 months to 13 years,12,156,"Participating, not yet rated",947 South Forks Ave,,,Forks,WA,98331,Clallam,Region 3 Southwest,47.9404491,-124.3859771
88390,857077,1039692,Licensed,DEL,SUNSHINE DAY CARE CENTER,11/17/1994,,5092928538,sunshinelynn01@msn.com,44,12 months to 13 years,12,156,Level 3,PO BOX 810,36911 NORTH NEWPORT HWY,,CHATTAROY,WA,99003,Spokane,Region 1 Eastern,47.990867,-117.35077
226780,252215,807749,Payment Only,Tribal,SUQUAMISH TRIBAL DAY CARE,11/8/2004,,3603948578,peningowuk@suquamish.nsn.us,21,1 month to 12 years,1,144,Level 4,5283 TOTTEN ROAD,,,POULSBO,WA,98370,Kitsap,Region 3 Southwest,47.7227369,-122.5775977
483964,160320,830747,Licensed,DEL,SWCCC BURTON EARLY LEARNING CENTER,6/30/2010,,3602566776,cc.burton@esd112.org,75,12 months to 12 years 11 months,12,155,Level 3,14405 NE 28th Street,,,Vancouver,WA,98682,Clark,Region 3 Southwest,45.640728,-122.524619
300467,160385,1019815,Licensed,DEL,SWCCC CENTRAL PARK,9/3/1997,,3606964525,cc.centralpark@esd112.org,80,1 month to 12 years 11 months,1,155,Level 3,2115 EAST MCLOUGHLIN Blvd.,,,VANCOUVER,WA,98661,Clark,Region 3 Southwest,45.6320908,-122.6489317
300471,160487,1024674,Licensed,DEL,SWCCC FRUIT VALLEY DCC,9/3/2002,,3603131940,cc.fruitvalley@esd112.org,61,12 months to 12 years 11 months,12,155,Level 3,3410 FRUIT VALLEY ROAD,,,VANCOUVER,WA,98660,Clark,Region 3 Southwest,45.647598,-122.693297
300473,160511,1029725,Licensed,DEL,SWCCC GLENWOOD HEIGHTS CHILD,10/15/1993,,3602532833,cc.glenwood@esd112.org,68,2 years 6 months to 12 years 11 months,30,155,Level 3,9716 NE 134TH STREET,,,Vancouver,WA,98662,Clark,Region 3 Southwest,45.720547,-122.572202
956182,751753,1028692,Licensed,DEL,SWCCC HOUGH ELC,9/11/2015,,3609523648,kristi.baker@esd112.org; cc.hough@esd112.org,36,1 month to 12 years 11 months,1,155,Level 4,1801 Esther Street,,,Vancouver,WA,98660,Clark,Region 3 Southwest,45.6351044,-122.6756725
300478,160579,972701,Licensed,DEL,SWCCC IMAGE DCC,8/28/1991,,3602567273,cc.image@esd112.org,68,2 years 6 months to 12 years 11 months,30,155,Level 3,4400 NE 122ND AVENUE,,,VANCOUVER,WA,98662,Clark,Region 3 Southwest,45.65422,-122.550513
1285210,90337,1027680,Licensed,DEL,SWCCC KALAMA ELC,12/21/2017,6/19/2018,,cc.kalama@esd112.org,16,1 month to 3 years,1,36,Not Enrolled,524 North 1st Street,,,Kalama,WA,98625,Cowlitz,Region 3 Southwest,46.0119179,-122.846093
300481,160614,718726,Licensed,DEL,SWCCC Maple Grove Daycare Center,8/29/1994,,3606879911,cc.maplegrove@esd112.org,34,2 years 6 months to 12 years 11 months,30,155,Level 3,12500 NE 199TH STREET,,,BATTLE GROUND,WA,98604,Clark,Region 3 Southwest,45.766122,-122.5579517
1100252,997720,1075719,Licensed,DEL,SWCCC Park Crest Early Learning Center,6/5/2017,,3603562007,parkcrest@esd112.org; heather.degroot@esd112.org,94,1 month to 6 years,1,72,"Participating, not yet rated",712 SE Parkcrest Avenue,,,Vancouver,WA,98683,Clark,Region 3 Southwest,45.616234,-122.523232
300479,489445,897697,Licensed,DEL,SWCCC PATRICIA NIERENBERG CC&EARLY LRN,12/15/2004,,3606995437,cc.lieser@esd112.org,144,1 month to 12 years 11 months,1,155,Level 3,105 S LIESER ROAD,,,Vancouver,WA,98664,Clark,Region 3 Southwest,45.620448,-122.584258
300486,160706,1072876,Licensed,DEL,SWCCC SOUTHRIDGE DCC,12/1/1992,,3606191556,cc.southridge@esd112.org,109,1 month to 13 years,1,156,Level 3,502 NW 199TH STREET,,,RIDGEFIELD,WA,98642,Clark,Region 3 Southwest,45.766924,-122.674512
307731,810583,756818,Licensed,DEL,SWEET PEA ACADEMY,11/21/2006,,5095428656,info@sweetpeaacademy.com,25,2 years 6 months to 7 years,30,84,Not Enrolled,4715 W COURT ST,,,PASCO,WA,99301,Franklin,Region 1 Eastern,46.2415981,-119.1531457
330719,346956,816794,Payment Only,Tribal,SWINOMISH CHILD CARE CENTER,9/28/2006,,3604667276,JROBSON@SWINOMISH.NSN.US,40,3 months to 7 years,3,84,"Participating, not yet rated",17275 RESERVATION ROAD,,,LA CONNER,WA,98257,Skagit,Region 2 Northwest,48.3928085,-122.5014738
684985,779362,816851,Licensed,DEL,Sylvan Way Christian Schools,6/18/2012,,3603735028,kscott@swbcmail.com,95,12 months to 6 years,12,72,"Participating, not yet rated",900 Sylvan Way,,,Bremerton,WA,98310,Kitsap,Region 3 Southwest,47.5955917,-122.6342725
924176,707070,905719,Licensed,DEL,Synergy Learning Academy,4/20/2015,,4258823030,info@synergylearningacademy.com,106,13 months to 13 years,13,156,"Participating, not yet rated",1555 NW Sammamish Rd,,,Issaquah,WA,98027,King,Region 2 Northwest,47.5516815,-122.0607013
780134,110704,830741,Licensed,DEL,Tacoma Christian Center,9/18/2013,,2532726079,tlccc@tacomachristiancenter.org,34,12 months to 12 years,12,144,Level 3,3509 McKinley Avenue,,,Tacoma,WA,98404,Pierce,Region 3 Southwest,47.2298908,-122.4208398
13972,379620,1018804,Licensed,DEL,Tacoma Community College Early Learning,2/9/1992,,2535665180,owebstad@tacomacc.edu,92,1 month to 8 years,1,96,Level 3,Tacoma Community College EL,6501 South 19th Street Bldg #3,Olga Webstad,Tacoma,WA,98466,Pierce,Region 3 Southwest,47.2453739,-122.5237779
4691,123735,840850,Licensed,DEL,Tacoma Daycare and Preschool Association,8/12/1992,,2536275671,tacomaday@southistreet.comcastbiz.net,72,12 months to 12 years 11 months,12,155,Level 3,"1113 South I Street",,,Tacoma,WA,98405,Pierce,Region 3 Southwest,47.2517957,-122.4484014
632974,580983,1010721,Licensed,DEL,Tacoma Waldorf School,11/7/2011,4/14/2018,2533838711,deanofadmin@tacomawaldorf.com,12,3 years to 12 years,36,144,Not Enrolled,6501 S 10th,,,Tacoma,WA,98465,Pierce,Region 3 Southwest,47.2529434,-122.5236363
233673,245102,689694,Licensed,DEL,TAYLOR TOTS CHILDCARE,6/23/2000,,5099721992,Taylorlaura.86@gmail.com,32,12 months to 12 years,12,144,"Participating, not yet rated",3431 MAPLE WAY,,,YAKIMA,WA,98908,Yakima,Region 2 Northwest,46.5964819,-120.5008088
286113,344500,838693,Licensed,DEL,TAYLOR TOTS TOO,12/15/2004,,5092491992,taylorlaura86@gmail.com,43,12 months to 13 years,12,156,"Participating, not yet rated",315 N 5th Ave,,,Yakima,WA,98902,Yakima,Region 2 Northwest,46.6049277,-120.5177633
146513,599368,837842,Licensed,DEL,TEACHERS CHILDCARE CENTER,8/3/1992,,2538548654,teacherschildcarecenter@gmail.com,65,1 month to 12 years,1,144,"Participating, not yet rated",26047 116TH AVE SE,,,KENT,WA,98030,King,Region 4 South King Co,47.367646,-122.187276
85001,838563,680750,Licensed,DEL,TEDDY BEAR CORNER INC,6/4/1991,,5098824070,lcharvet@teddybearcornerinc.com,102,12 months to 13 years,12,156,Level 3,50 GREY RD,,,GRANDVIEW,WA,98930,Yakima,Region 1 Eastern,46.2504323,-119.9787323
231668,638458,647719,Licensed,DEL,TEDDY BEAR CREEK LEARNING CENTER,1/17/2000,,4258839802,teddybearcreek@hotmail.com,84,12 months to 12 years,12,144,"Participating, not yet rated",TEDDY BEAR CREEK,17950 NE UNION HILL RD,,REDMOND,WA,98052,King,Region 2 Northwest,47.6757838,-122.1013434
11304,312176,872788,Certified,Government,TEEN FAMILY DAY CARE,10/28/1988,,4253855120,lsutin@everettsd.org,12,1 month to 2 years 6 months,1,30,"Participating, not yet rated",3516 RUCKER AVENUE,,,EVERETT,WA,98201,Snohomish,Region 2 Northwest,47.9709603,-122.2111428
524195,665667,847702,Certified,Tribal,Teen Parent Child Development Center,9/3/2010,,3607589912,Carmens@lummi-nsn.gov,12,1 month to 3 years 7 months,1,43,Level 4,2332 LUMMI VIEW DR,,,Bellingham,WA,98226,Whatcom,Region 2 Northwest,48.7262134,-122.6591701
90351,875295,1085704,Licensed,DEL,TEETER TOTS MONTESSORI,5/8/1992,,4254832424,teetrtots@aol.com,20,2 years 6 months to 6 years,30,72,Level 3,20414 55TH AVENUE NE,,,KENMORE,WA,98028,King,Region 2 Northwest,47.776631,-122.270157
937264,748741,943889,Licensed,DEL,Temple Beth El - Brotman Early Learning Center,9/8/2015,,2535644686,director@belctacoma.org,49,1 month to 6 years 11 months,1,83,Not Enrolled,5975 South 12th St.,,,Tacoma,WA,98465,Pierce,Region 3 Southwest,47.251503,-122.520293
252278,599216,842658,Licensed,DEL,TEMPLE DE HIRSCH SINAI,9/7/2001,,4255592574,laurel@tdhs-nw.org,28,2 years to 6 years,24,72,Not Enrolled,3850 156TH AVE SE,,,Bellevue,WA,98006,King,Region 2 Northwest,47.572695,-122.132767
33645,564004,890779,Licensed,DEL,TENDER CARE DAY CARE,1/2/1990,,5094675536,tendercare90@hotmail.com,50,1 month to 11 years,1,132,Level 3,633 E MAGNESIUM RD,,,SPOKANE,WA,99208,Spokane,Region 1 Eastern,47.7367005,-117.3997922
160430,227014,816657,Licensed,DEL,TENDER HEARTS DAYSCHOOL,4/26/1995,,3606534076,jerri.brummel@tenderheartsdayschool.com,36,1 month to 13 years,1,156,"Participating, not yet rated",3521 150TH PL NE,,,MARYSVILLE,WA,98271,Snohomish,Region 2 Northwest,48.133096,-122.182371
290487,413118,907781,Licensed,DEL,Tender Moments,3/4/2005,,3604589224,tendermomentsdaycare@hotmail.com,43,12 months to 12 years 11 months,12,155,Level 4,9111 346TH STREET,,,ROY,WA,98580,Pierce,Region 3 Southwest,46.943686,-122.551954
260870,696047,1018675,Licensed,DEL,TENDER YEARS ACADEMY CENTER,9/2/2002,,2533338224,tenderyearsacad1@qwestoffice.net,87,1 month to 12 years 11 months,1,155,Level 2,2406 A ST SE,,,Auburn,WA,98002,King,Region 4 South King Co,47.286747,-122.228248
283320,948838,1019792,Licensed,DEL,TENDERCARE CHILDRENS CENTER,5/16/2004,,5097588382,petersholli@gmail.com,133,1 month to 13 years,1,156,"Participating, not yet rated",2515 - 20TH ST,,,CLARKSTON,WA,99403,Asotin,Region 1 Eastern,46.3889328,-117.0800168
1075183,932959,904790,Licensed,DEL,TenderCare Childrens Centers #5,8/1/2016,,5097581779,jenilwhite@gmail.com,44,1 month to 3 years 6 months,1,42,Level 3,1499 Fair Street,,,Clarkston,WA,99403,Asotin,Region 1 Eastern,46.421693,-117.069033
1075178,932799,904791,Licensed,DEL,TenderCare Childrens Centers #6,8/1/2016,,5097581443,jenilwhite@gmail.com,51,2 years 6 months to 6 years,30,72,Level 3,1431 Fair Street,,,Clarkston,WA,99403,Asotin,Region 1 Eastern,46.421723,-117.0660373
121114,955405,1025697,Licensed,DEL,TESC CHILD CARE CENTER,8/1/1992,,3608676060,birdsalc@evergreen.edu,76,1 month to 7 years,1,84,"Participating, not yet rated",2824 FIREWEED LN NW,,,OLYMPIA,WA,98505,Thurston,Region 3 Southwest,47.0717504,-122.9707089
7102,189960,942669,Licensed,DEL,THE ARK,5/10/1993,,5095294000,director@thearkdayschool.com,100,2 years 6 months to 13 years,30,156,Level 4,928 STURM AVE,,,WALLA WALLA,WA,99362,Walla Walla,Region 1 Eastern,46.059586,-118.307546
268654,909114,658694,Licensed,DEL,The Child Care Center At 70th and Sand Point,3/25/2003,,2069874700,haggard@u.washington.edu,112,3 months to 5 years,3,60,Level 3,The Child CC@70th & Sand Point,6901 SAND POINT WY NE MS S-215,,SEATTLE,WA,98115,King,Region 4 South King Co,47.678913,-122.264193
1273221,74949,1015710,Licensed,DEL,The Children's Courtyard Dupont,10/1/2017,3/29/2018,2486979000,3220@childrenscourtyard.com,154,1 month to 12 years 6 months,1,150,Level 3,The Children's Courtyard Dupont,1555 McNeil Street,Carole Bilak,Dupont,WA,98327,Pierce,Region 3 Southwest,47.0927293,-122.6433633
1273226,75032,1015714,Licensed,DEL,The Children's Courtyard Lacey North,10/1/2017,3/29/2018,3604554495,3221@childrenscourtyard.com,130,2 months to 12 years 11 months,2,155,Level 3,3221 Williamette Dr. NE,,,Lacey,WA,98516,Thurston,Region 3 Southwest,47.0797898,-122.7547361
1273219,74937,1048695,Licensed,DEL,The Children's Courtyard Lacey South,10/1/2017,3/29/2018,3604554495,3222@childrenscourtyard.com,137,1 month to 12 years 11 months,1,155,Level 3,3211 Williamette Dr. NE,,,Lacey,WA,98503,Thurston,Region 3 Southwest,47.0790759,-122.7543882
874237,623182,1030760,Licensed,DEL,The Childrens Garden,11/3/2014,,5092805162,thechildrensgarden14@gmail.com,25,2 years 6 months to 13 years,30,156,"Participating, not yet rated",5612 N Wall,,,Spokane,WA,99205,Spokane,Region 1 Eastern,47.709283,-117.421721
295703,629831,841706,Licensed,DEL,THE COMMUNITY SCHOOL OF WEST SEATTLE,10/5/2005,,2067632081,ed@cswsplay.org,78,2 years 6 months to 6 years 11 months,30,83,Level 3,9450 22ND AVE SW,,,SEATTLE,WA,98106,King,Region 4 South King Co,47.517725,-122.361452
306168,882125,742654,Licensed,DEL,THE COUNTRY PLAYHOUSE LEARNING CENTER,9/28/2006,,3608254666,tara@thecountryplayhouse.com,45,1 month to 12 years,1,144,"Participating, not yet rated",1515 CHINOOK AVE,,,ENUMCLAW,WA,98022,King,Region 4 South King Co,47.211744,-121.988785
633070,555841,1029784,Licensed,DEL,The Eastside Montessori School,10/14/2011,,4252135629,christine@eastsidemontessorischool.com,22,2 years 6 months to 6 years,30,72,Not Enrolled,1934 108th Ave NE,,,Bellevue,WA,98004,King,Region 2 Northwest,47.627856,-122.195259
658952,762201,798835,Licensed,DEL,The Evergreen School,2/1/2012,,2069571533,dladd@evergreenschool.org,80,3 years to 12 years 11 months,36,155,Not Enrolled,15201 Meridian Ave N,,,Shoreline,WA,98133,King,Region 2 Northwest,47.739049,-122.334521
849214,555472,837679,Licensed,DEL,The Evergreen School Seedling,9/2/2014,,2063642650,dladd@evergreenschool.org,12,1 month to 3 years,1,36,Not Enrolled,14912 Burke Ave N,,,Shoreline,WA,98133,King,Region 2 Northwest,47.737431,-122.335227
